id,name,filePath,startLine,endLine,isExported,content,description
"Class:environments/Instance_generate.py:Instance","Instance","environments/Instance_generate.py",18,119,true,"

class Instance():
    """"""
    问题特点
    文件命名方式 DDT0.5_M10_S1
    """"""
    def __init__(self, DDT=None, M=None, S=None):
        # 问题特点
        self.DDT = DDT  # 交期紧急度
        self.machine_count = M  # 机器数
        self.machine_tuple = tuple(m for m in range(self.machine_count))  # 机器元组
        self.order_count = S  # 新到达的订单总数
        self.order_tuple = tuple(s for s in range(self.order_count))  # 订单元组
        self.kind_count = self.kind_count_random  # 工件类型数
        self.kind_tuple = tuple(r for r in range(self.kind_count))  # 工件类型元组
        self.file_name = 'DDT' + str(DDT) + '_M' + str(M) + '_S' + str(S)  # 算例文件夹名
        # 工序元组索引，可选机器元组索引，在各机器上的加工时间，订单中各类型工件数量， 订单到达时间， 订单交期时间
        self.task_r_dict, self.machine_rj_dict, self.kind_task_m_dict, self.time_rjm_dict, self.count_sr_dict, \
        self.time_arrive_s_dict, self.time_delivery_s_dict, self.kind_task_tuple, self.time_mrj_dict, \
        self.time_rj_dict, self.power_mrj_dict, self.power_m_dict = self.process_information()

    """"""工件类型总数""""""
    @property
    def kind_count_random(self):
        return randint(3, 12)
    """"""每种工件类型的工序数""""""
    @property
    def J_r(self):
        return randint(3, 5)
    """"""工序在可选机器上的加工时间""""""
    @property
    def t_rjm(self):
        return randint(40, 400)
    """"""每个订单中包含的每种工件类型的工件数量""""""
    @property
    def N_sr(self):
        return randint(5, 50)
    """"""订单到达时间间隔""""""
    @property
    def t_si(self):
        return uniform(100, 200)
    """"""工序在可选机器上的加工功率""""""
    @property
    def p_rjm(self):
        return randint(10, 200)
    """"""机器的待机功率""""""
    @property
    def p_m_idle(self):
        return randint(1, 9)

    def process_information(self):
        """"""生成实例文件数据，并存入csv文件""""""
        # 机器、工件信息
        task_r_dict = {r: tuple(j for j in range(self.J_r)) for r in self.kind_tuple}  # [r]对应工序元组
        kind_task_tuple = tuple((r, j) for r in self.kind_tuple for j in task_r_dict[r])  # 工序类型元组
        machine_rj_dict = {(r, j): tuple(np.random.choice(self.machine_tuple, randint(1, self.machine_count), replace=False)) for (r, j) in kind_task_tuple}  # (r, j) 可选机器元组
        time_rjm_dict = {(r, j): {m: self.t_rjm for m in machine_rj_dict[(r, j)]} for (r, j) in kind_task_tuple}  # [(r, j)][m]加工时间
        kind_task_m_dict = {m: tuple((r, j) for (r, j) in kind_task_tuple if m in machine_rj_dict[(r, j)]) for m in self.machine_tuple}
        time_mrj_dict = {m: {(r, j): time_rjm_dict[(r, j)][m] for (r, j) in kind_task_m_dict[m]} for m in self.machine_tuple}
        # 各工序加工时间均值
        time_rj_dict = {(r, j): sum([time_rjm_dict[(r, j)][m] for m in machine_rj_dict[(r, j)]]) / len(machine_rj_dict[(r, j)]) for (r, j) in kind_task_tuple}
        # 订单信息
        count_sr_dict = {s: tuple(self.N_sr for r in range(len(task_r_dict))) for s in self.order_tuple}  # [s][r]工件类型的数量
        time_gap_s_dict = {s: sum([time_rj_dict[(r, j)]*count_sr_dict[s][r] for (r, j) in kind_task_tuple]) *
                              self.DDT/(self.machine_count*2) for s in self.order_tuple}  # 各订单交期-到达时间差值
        time_interval_list = [self.t_si for s in range(self.order_count - 1)]  # 各订单的间隔时间
        time_interval_list.insert(0, 0)
        time_arrive_s_dict = {s: int(sum(time_interval_list[:s + 1])) for s in self.order_tuple}  # 各订单的到达时间
        time_delivery_list = [time_arrive_s_dict[s] + time_gap_s_dict[s] for s in self.order_tuple]
        time_delivery_list.sort()
        time_delivery_s_dict = {s: int(time_delivery_list[s]) for s in self.order_tuple}  # 各订单的交期时间
        # 生成加工功率相关信息
        power_mrj_dict = {m: {rj: self.p_rjm for rj in kind_task_m_dict[m]} for m in self.machine_tuple}
        power_m_dict = {m: self.p_m_idle for m in self.machine_tuple}

        return task_r_dict, machine_rj_dict, kind_task_m_dict, time_rjm_dict, count_sr_dict, time_arrive_s_dict, \
               time_delivery_s_dict, kind_task_tuple, time_mrj_dict, time_rj_dict, power_mrj_dict, power_m_dict

    def write_file(self):
        """"""写入csv文件""""""
        os.makedirs(os.path.join('../data/DA3C', self.file_name), exist_ok=True)  # 新建实例文件夹
        file_csv = {'based_data.csv': ['kind_count', 'machine_count', 'order_count'],
                    'process_data.csv': ['kind', 'task', 'machine_selectable', 'process_time'],
                    'order_data.csv': ['order', 'time_arrive', 'time_delivery', 'kind_number']}

        for csv_name, header in file_csv.items():
            data_file = os.path.join('../data/DA3C', self.file_name, csv_name)
            with open(data_file, 'w', newline='') as f:
                writer = csv.writer(f)
                writer.writerow(header)
                rows = []  # 初始化写入数据
                if csv_name == 'based_data.csv':
                    rows.append([self.kind_count, self.machine_count, self.order_count])
                elif csv_name == 'process_data.csv':
                    for r in self.kind_tuple:
                        for j in self.tas
... [truncated]",""
"Class:environments/MO_DFJSP_breakdown.py:MO_DFJSP_Environment","MO_DFJSP_Environment","environments/MO_DFJSP_breakdown.py",11,507,true,"

class MO_DFJSP_Environment(FJSP):
    """"""单目标柔性作业车间调度环境""""""
    def __init__(self, use_instance=True, **kwargs):
        super().__init__(use_instance=use_instance, **kwargs)
        # 封装基本属性
        self.step_count = 0  # 决策步
        self.step_time = 0  # 时间点
        self.order_arrive_time = 0  # 顶顶那到达时间点
        self.last_observation_state = None  # 上一步观察到的状态 v(t-1)
        self.observation_state = None  # 当前时间步的状态 v(t)
        self.state_gap = None  # v(t) - v(t-1)
        self.state = None  # s(t)
        self.next_state = None  # 下一步状态  s(t+1)
        self.reward = None  # 即时奖励
        self.done = False  # 是否为终止状态
        # 动作和观察的状态空间维度
        self.actions_size = [12, 10]  # 二维离散动作空间
        self.action_tuple = tuple((a1, a2) for a1 in range(self.actions_size[0]) for a2 in range(self.actions_size[1]))
        self.action_space = [a for a in range(self.actions_size[0])]
        self.state_size = 30  # 状态空间
        self.action_types = ""DISCRETE""  # 动作类型
        self.observation_space = 15  # 观察的状态向量空间
        self.reward_sum = 0  # 累计回报
        self.completion_time = 0  # 当前时间点完工时间
        self.completion_time_last = 0  # 上一时间步完工时间
        self.utilize_rate = 0  # 当前时间点机器平均利用率
        self.utilize_rate_last = 0  # 上一时间点机器平均利用率
        self.energy_consumption = 0  # 总能耗
        self.energy_consumption_last = 0  # 上一步骤总能耗
        # 工序和机器选择规则相关属性
        self.order_object_list = []  # 未处理订单列表
        self.kind_task_delay_e_list = []  # 估计延期工序类型列表
        self.kind_task_delay_a_list = []  # 实际延期工序类型列表
        self.kind_task_delay_time_a = {}  # 工序类型实际延期时间
        self.kind_task_delay_time_e = {}  # 工序类型估计延期时间
        self.kind_task_delivery_urgency = {}  # 工件类型的交期紧急度
        self.kind_task_due_date = {}  # 工序类型的最小交期
        # 回报计算相关属性
        self.delay_time_sum_last = 0  # 工件上一步实际总延期时间
        self.delay_time_sum = 0  # 当前时间步工件实际总延期时间
        self.delay_time_sum_processed = 0  # 已完工工件的实际总延期时间
        self.delay_time_sum_unprocessed = 0  # 未完工工件的实际总延期时间
        self.delay_time_sum_unprocessed_last = 0  # 上一时间步未完工工件的实际总延期时间
        self.gap_ave_value_last = 0  # 上一时间步的工序类型gap均值
        # print(""成功定义环境类"")

    def reset(self):
        """"""重置环境状态""""""
        self.order_object_list = [self.order_dict[s] for s in self.order_tuple]  # 未到达订单对象列表
        self.reset_parameter()  # 初始化参数对象中的列表和字典
        self.reset_object_add(self.order_object_list[0])  # 新订单到达后更新各字典对象
        self.order_object_list.remove(self.order_object_list[0])  # 更新未到达订单对象列表
        # 重置回报相关属性
        self.delay_time_sum_last = 0  # 上一时间步工件实际总延期时间
        self.delay_time_sum = 0  # 当前时间步工件实际总延期时间
        self.delay_time_sum_processed = 0  # 已完工工件的总延期时间
        self.delay_time_sum_unprocessed = 0  # 未完工工件的总延期时间
        self.delay_time_sum_unprocessed_last = 0
        self.reward_sum = 0  # 累计回报
        self.gap_ave_value_last = 0
        self.completion_time_last = 0  # 上一时间步完工时间
        self.completion_time = 0
        self.utilize_rate = 0  # 当前时间点机器平均利用率
        self.utilize_rate_last = 0  # 上一时间点机器平均利用率
        self.energy_consumption = 0  # 总能耗
        self.energy_consumption_last = 0  # 上一步骤总能耗
        # 重置时间步和当前时间点
        self.step_count = 0
        self.step_time = 0
        # 重置上一时间步和当前时间步观察到的状态
        self.last_observation_state = self.state_extract()  # 上一步观察到的状态 v(t-1)
        self.observation_state = self.state_extract()  # 当前时间步的状态 v(t)
        self.state_gap = np.array(self.observation_state) - np.array(self.last_observation_state)  # v(t) - v(t-1)
        self.state = np.concatenate((np.array(self.observation_state), self.state_gap))  # 状态向量 [v(t), v(t) - v(t-1)]
        self.next_state = None  # 下一步状态
        self.reward = None  # 即时奖励
        self.done = False  # 是否为终止状态
        return self.state

    def state_extract(self):
        """"""
        提取状态向量 更新相关参数
        """"""
        # M = len(self.machine_idle_list) / self.machine_count  # 空闲机器数占总机器数的比例
        DDT = self.DDT  # 交期紧急度
        M = self.machine_count  # 机器数
        S = self.order_count
        utilize_rate_ave = self.utilize_rate_ave  # 机器平均利用率
        utilize_rate_std = math.sqrt(sum(math.pow(machine_object.utilize_rate - utilize_rate_ave, 2)
                                         for m, machine_object in self.machine_dict.items())/self.machine_count)  # 机器利用率标准差
        ct_m_ave = self.ct_m_ave  # 机器的平均完工时间
        ct_m_std = math.sqrt(sum(math.pow(machine_object.time_end - ct_m_ave, 2) for m, machine_object
                                 in self.machine_dict.items())/self.machine_count)   # 机器完工时间标准差
        ratio_idle = len(self.fluid_kind_task_available_list)/(len(self.kind_task_available_list) + 1e-08)  # 可选工序类型数比值
        cro_ave = sum(kind_task_object.finish_rate for (r, j), kind_task_object in
                      self.kind_task_dict.items())/len(self.kind_task_tuple)  # 工序类型完工率均值
        cro_std = math.sqrt(sum(math.pow(kind_task_object.finish_rate - cro_a
... [truncated]",""
"Class:environments/MO_DFJSP_instance_read.py:Data","Data","environments/MO_DFJSP_instance_read.py",5,112,true,"

class Data():
    def __init__(self, path=None, file_name=None):
        self.file_name = file_name  # 算例文件名
        self.csv_name_list = ['based_data.csv', 'process_data.csv', 'order_data.csv', 'machine_data.csv']
        self.path = path  # 路径
        # 基础数据信息 工件类型数， 机器数， 订单数, 延期度
        self.kind_count, self.machine_count, self.order_count, self.DDT = self.read(self.csv_name_list[0])
        self.machine_tuple = tuple(m for m in range(self.machine_count))  # 机器元组
        self.order_tuple = tuple(s for s in range(self.order_count))  # 订单元组
        self.kind_tuple = tuple(r for r in range(self.kind_count))  # 工件类型元组
        # 订单信息 订单中各类型工件数量， 订单到达时间， 订单交期时间
        self.count_sr_dict, self.time_arrive_s_dict, self.time_delivery_s_dict = self.read(self.csv_name_list[2])
        # 提取出机器待机功率+故障信息
        self.power_m_dict, self.breakdown_m_dict = self.read(self.csv_name_list[3])
        # 加工信息 工序元组索引，可选机器元组索引，在各机器上的加工时间
        self.task_r_dict, self.machine_rj_dict, self.time_rjm_dict, self.power_mrj_dict = self.read(self.csv_name_list[1])
        self.kind_task_m_dict, self.kind_task_tuple, self.time_mrj_dict, self.time_rj_dict = self.process()

    def process(self):
        """"""生成额外索引""""""
        kind_task_tuple = tuple((r, j) for r in self.kind_tuple for j in self.task_r_dict[r])  # 工序类型元组
        kind_task_m_dict = {m: tuple((r, j) for (r, j) in kind_task_tuple if m in self.machine_rj_dict[(r, j)]) for m in self.machine_tuple}
        time_mrj_dict = {m: {(r, j): self.time_rjm_dict[(r, j)][m] for (r, j) in kind_task_m_dict[m]} for m in self.machine_tuple}
        time_rj_dict = {(r, j): sum([time_mrj_dict[m][(r, j)] for m in self.machine_rj_dict[(r, j)]]) / len(self.machine_rj_dict[(r, j)]) for (r, j) in kind_task_tuple}
        return kind_task_m_dict, kind_task_tuple, time_mrj_dict, time_rj_dict

    def str_int_tuple(self, s):
        """"""字符串中提取数字并转为int类型元组""""""
        nums = [int(i) for i in re.findall(r'\d+', s)]
        return tuple(nums)

    def str_int(self, s):
        """"""字符串中提取数字并转为int类型""""""
        nums = [int(i) for i in re.findall(r'\d+', s)]
        return nums[0]

    def read(self, csv_name):
        """"""读取文件数据""""""
        data_file = os.path.join(self.path, self.file_name, csv_name)
        with open(data_file, 'r') as f:
            reader = csv.reader(f)
            rows = []
            for row in reader:
                rows.append(row)
        if csv_name == 'based_data.csv':
            kind_count = self.str_int(rows[1][0])
            machine_count = self.str_int(rows[1][1])
            order_count = self.str_int(rows[1][2])
            DDT = self.str_int(rows[1][3])
            return kind_count, machine_count, order_count, DDT
        elif csv_name == 'machine_data.csv':
            power_m_dict = {m: None for m in self.machine_tuple}
            breakdown_m_dict = {m: [] for m in self.machine_tuple}
            with open(data_file, 'r') as f:
                reader = csv.reader(f)
                next(reader)  # 跳过标题头
                for row in reader:
                    machine = self.str_int(row[0])
                    idle_power = self.str_int(row[1])
                    # 只在第一次读取机器信息时设置待机功率，避免重复设置
                    if power_m_dict[machine] is None:
                        power_m_dict[machine] = idle_power
                    # 读取故障信息，如果有的话
                    if len(row) > 2:
                        breakdown_start = self.str_int(row[2])
                        breakdown_end = self.str_int(row[3])
                        breakdown_m_dict[machine].append((breakdown_start, breakdown_end))
            return power_m_dict, breakdown_m_dict
        elif csv_name == 'process_data.csv':
            task_r_dict = {kind: [] for kind in self.kind_tuple}
            machine_rj_dict = {}
            time_rjm_dict = {}
            power_mrj_dict = {m: {} for m in self.machine_tuple}
            for row in rows[1:]:
                kind = self.str_int(row[0])
                task = self.str_int(row[1])
                machine_str = self.str_int_tuple(row[2])
                time_str = self.str_int_tuple(row[3])
                power_str = self.str_int_tuple(row[4])
                task_r_dict[kind].append(task)
                machine_rj_dict[(kind, task)] = machine_str
                time_rjm_dict[(kind, task)] = time_str
                # 读取加工功率数据
                for m, power in zip(machine_str, power_str):
                    power_mrj_dict[m][(kind, task)] = power
            # 预处理数据
            for key, value in task_r_dict.items():
                task_r_dict[key] = tuple(value)
            for kind in self.kind_tuple:
                for task in task_r_dict[kind]:
                    time_machine = {}
                    for machine, time in zip(machine_rj_dict[(kind, task)], time_rjm_dict[(kind, task)]):
                        time_machine[machine] = time
                    time_rj
... [truncated]",""
"Class:environments/class_MODFJSP.py:Order","Order","environments/class_MODFJSP.py",13,20,true,"

class Order():
    """"""订单对象""""""
    def __init__(self, s, arrive, delivery, count_kind):
        # 基本属性
        self.order_node = s
        self.time_arrive = arrive  # 到达时间
        self.time_delivery = delivery  # 交期时间
        self.count_kind = count_kind  # 包含的各种工件的数量


",""
"Class:environments/class_MODFJSP.py:Kind","Kind","environments/class_MODFJSP.py",23,33,true,"

class Kind():
    """"""工件类型类""""""
    def __init__(self, r):
        self.kind = r
        self.job_arrive_list = []  # 已经到达的工件对象列表
        self.job_unprocessed_list = []  # 未加工完成的工件对象列表

    """"""该类型工件已到达工件数:下一阶段的工件n起始编号""""""
    @property
    def number_start(self):
        return len(self.job_arrive_list)


",""
"Class:environments/class_MODFJSP.py:Tasks","Tasks","environments/class_MODFJSP.py",36,86,true,"

class Tasks(Kind):
    """"""定义工序o_rj类""""""
    def __init__(self, r, j):
        Kind.__init__(self, r)  # 调用父类的构函
        # 基本属性
        self.task = j  # 所属工序
        self.task_remain = None  # 后续工序数
        self.machine_tuple = None  # 可选加工机器编号
        self.time_remain = None  # 后续剩余处理时间
        # 附加属性
        self.job_now_list = []  # 处于该工序段的工件对象列表
        self.job_unprocessed_list = []  # 该工序段未被加工的工件对象列表
        self.task_unprocessed_list = []  # 该工序段还未加工的工序对象列表
        self.task_processed_list = []  # 该工序段已加工的工序对象列表
        # 流体相关属性
        self.fluid_process_rate_m_dict = {}  # 流体中被各机器加工的速率
        self.fluid_machine_list = []  # 流体模型解可选加工机器
        self.fluid_time_sum = None  # 流体模型中该工序的加工时间
        self.fluid_rate_sum = None  # 流体模型中加工该工序的速率
        self.fluid_number = None  # 处于该工序段的流体数量
        self.fluid_unprocessed_number = None  # 未被加工的流体数
        self.fluid_unprocessed_number_start = None  # 订单到达时刻未被加工的流体数

    # 计算属性
    """"""工序类型最早可加工时间""""""
    @property
    def min_available_time(self):
        if self.task != 0:  # 若不为首工序
            return min(job_object.task_list[-1].time_end for job_object in self.job_now_list)
        else:
            return min(job_object.time_arrive for job_object in self.job_now_list)
    """"""流体gap_rj/Q的比值""""""
    @property
    def gap_rate(self):
        return (len(self.task_unprocessed_list) - self.fluid_unprocessed_number)/self.fluid_unprocessed_number_start
    """"""流体gap_rj值""""""
    @property
    def gap(self):
        return len(self.task_unprocessed_list) - self.fluid_unprocessed_number
    """"""o_rj完成率""""""
    @property
    def finish_rate(self):
        return len(self.task_processed_list)/(len(self.task_unprocessed_list) + len(self.task_processed_list))
    """"""工序rj阶段工件的交期最小值""""""
    @property
    def due_date_min(self):
        if len(self.job_now_list) > 0:
            min_due_date = min(job_object.due_date for job_object in self.job_now_list)
        else:
            raise MyError(""当前工序rj阶段不存在工件"")
        return min_due_date


",""
"Class:environments/class_MODFJSP.py:Job","Job","environments/class_MODFJSP.py",89,99,true,"

class Job(Kind):
    """"""工件类""""""
    def __init__(self, r, n):
        Kind.__init__(self, r)  # 调用父类的构函
        # 基本属性
        self.number = n  # 该工件类型的第几个工件
        self.time_arrive = None  # 该工件的到达世时间
        # 附加属性
        self.due_date = None  # 该工件的交期
        self.task_list = []  # 分配机器的工序对象列表
        self.task_unprocessed_list = []  # 未分配机器的工序对象列表


",""
"Class:environments/class_MODFJSP.py:Task","Task","environments/class_MODFJSP.py",102,115,true,"

class Task(Tasks, Job):
    """"""工序类""""""
    def __init__(self, r, n, j):
        Tasks.__init__(self, r, j)  # 调用父类的构函
        Job.__init__(self, r, n)  # 调用父类构函
        # 附加属性
        self.machine = None  # 选择的机器
        self.time_end = None  # 加工结束时间
        self.time_begin = None  # 加工开始时间

    """"""加工耗时""""""
    @property
    def time_cost(self):
        return self.time_end - self.time_begin


",""
"Class:environments/class_MODFJSP.py:Machine","Machine","environments/class_MODFJSP.py",118,158,true,"

class Machine():
    """"""机器类""""""
    def __init__(self, m):
        # 基本属性
        self.machine_node = m  # 机器编号
        self.kind_task_tuple = None  # 可选加工工序类型元组
        # 附加属性
        self.state = 0  # 机器状态
        self.time_end = 0  # 机器完工时间
        self.task_list = []  # 机器已加工工序对象列表
        self.job_object = None  # 机器正在处理的工件对象
        self.unprocessed_rj_dict = {}  # 未被m加工的各工序类型的工序总数/随着加工过程动态更新
        # 流体附加属性
        self.fluid_kind_task_list = []  # 可选加工工序类型
        self.time_ratio_rj_dict = {}  # 流体解中分配给各工序类型的时间比例
        self.fluid_process_rate_rj_dict = {}  # 流体解中加工各工序类型的速率
        self.fluid_unprocessed_rj_dict = {}  # 未被机器m加工的各工序类型流体总数
        self.fluid_unprocessed_rj_arrival_dict = {}  # 订单到达时刻未被m加工的各工序类型流体数

    """"""机器开工时间""""""
    @property
    def time_start(self):
        if len(self.task_list) > 0:
            return self.task_list[0].time_begin
        else:
            return None
    """"""机器利用率""""""
    @property
    def utilize_rate(self):
        return sum(task.time_cost for task in self.task_list)/max(1e-08, self.time_end)
    """"""计算gap_mrj值""""""
    @property
    def gap_rj_dict(self):
        gap_rj_dict = {}
        for (r, j) in self.kind_task_tuple:
            gap_rj_dict[(r, j)] = self.unprocessed_rj_dict[(r, j)] - self.fluid_unprocessed_rj_dict[(r, j)]
        return gap_rj_dict
    """"""计算gap_m_rj的均值""""""
    @property
    def gap_ave(self):
        return sum(self.gap_rj_dict[(r, j)] for (r, j) in self.kind_task_tuple)/len(self.kind_task_tuple)


",""
"Class:environments/class_MODFJSP.py:FJSP","FJSP","environments/class_MODFJSP.py",161,310,true,"

class FJSP(Instance, Data):
    """"""柔性作业车间调度类""""""
    def __init__(self, use_instance=True, **kwargs):
        if use_instance:
            Instance.__init__(self, **kwargs)
        else:
            Data.__init__(self, **kwargs)
        # 实例化工件类型、工件、工序类型、工序和机器对象字典
        self.kind_task_dict = {(r, j): Tasks(r, j) for r in self.kind_tuple for j in self.task_r_dict[r]}  # 工序类型对象字典
        self.order_dict = {s: Order(s, self.time_arrive_s_dict[s], self.time_delivery_s_dict[s], self.count_sr_dict[s]) for s in self.order_tuple}  # 对象订单字典
        self.kind_dict = {r: Kind(r) for r in self.kind_tuple}  # 工件类型对象字典
        self.machine_dict = {m: Machine(m) for m in self.machine_tuple}  # 机器对象字典
        self.task_dict = {}  # (r,n,j) 工序对象字典 订单到达更新
        self.job_dict = {}  # (r,n)  # 工件对象字典
        self.process_rate_m_rj_dict = {m: {(r, j): 1 / self.time_mrj_dict[m][(r, j)]
                                           for (r, j) in self.kind_task_m_dict[m]} for m in self.machine_tuple}  # 机器加工流体速率
        self.energy_mrj_dict = {m: {(r, j): self.power_mrj_dict[m][(r, j)] * self.time_mrj_dict[m][(r, j)]
                                    for (r, j) in self.kind_task_m_dict[m]} for m in self.machine_tuple}  # 工序在机器上的能耗

    def reset_parameter(self):
        """"""初始化各字典和参数""""""
        for r, kind in self.kind_dict.items():
            kind.job_arrive_list = []  # 已经到达的工件对象列表
            kind.job_unprocessed_list = []  # 未分配机器的工件对象列表
        for (r, j), kind_task_object in self.kind_task_dict.items():
            kind_task_object.machine_tuple = self.machine_rj_dict[(r, j)]  # 可选加工机器编号元组
            kind_task_object.time_remain = sum(self.time_rj_dict[(r, jj)] for jj in self.task_r_dict[r][j:])  # 后续剩余处理时间
            kind_task_object.job_now_list = []  # 处于该工序段的工件对象列表
            kind_task_object.job_unprocessed_list = []  # 该工序段未被加工的工件对象列表
            kind_task_object.task_unprocessed_list = []  # 该工序段还未加工的工序对象列表
            kind_task_object.task_processed_list = []  # 该工序段已加工的工序对象列表
        for m, machine_object in self.machine_dict.items():
            machine_object.kind_task_tuple = self.kind_task_m_dict[m]  # 可选加工工序类型元组
            machine_object.machine_state = 0  # 机器状态
            machine_object.time_end = 0  # 机器完工时间
            machine_object.task_list = []  # 机器已加工工序对象列表
            machine_object.job_object = None

    def reset_fluid_parameter(self):
        """"""初始化流体属性参数""""""
        for (r, j), kind_task_object in self.kind_task_dict.items():
            kind_task_object.fluid_machine_list = []  # 流体模型中可选加工机器
            kind_task_object.fluid_process_rate_m_dict = {}  # 被各机器加工的速率
        for m, machine_object in self.machine_dict.items():
            machine_object.fluid_kind_task_list = []  # 流体解中可选加工工序类型列表
            machine_object.time_ratio_rj_dict = {}  # 流体解中分配给各工序类型的时间比例
            machine_object.fluid_process_rate_rj_dict = {}  # 流体解中加工各工序类型的速率
            machine_object.unprocessed_rj_dict = {}  # 未被m加工的工序o_rj的总数 (r,j)
            machine_object.fluid_unprocessed_rj_dict = {}  # 流体解中未被机器m加工的各工序类型总数
            machine_object.fluid_unprocessed_rj_arrival_dict = {}  # 订单到达时刻未被m加工的各工序类型数量

    def reset_object_add(self, order_object):
        """"""
        :param order_object: 新到达的订单对象
        :return: 添加工序对象和机器对象+更新流体模型和属性
        """"""
        # 更新工件类型字典、工序类型对象字典、工序对象字典、工件对象字典、
        for r in self.kind_tuple:
            n_start = self.kind_dict[r].number_start
            n_end = n_start + order_object.count_kind[r]
            for n in range(n_start, n_end):
                job_object = Job(r, n)  # 工件对象
                job_object.due_date = order_object.time_delivery  # 工件交期
                job_object.time_arrive = order_object.time_arrive  # 工件到达时间
                job_object.task_list = []
                job_object.task_unprocessed_list = []
                self.kind_dict[r].job_arrive_list.append(job_object)
                self.kind_dict[r].job_unprocessed_list.append(job_object)
                self.job_dict[(r, n)] = job_object  # 加入工件字典
                self.kind_task_dict[(r, 0)].job_now_list.append(job_object)
                for j in self.task_r_dict[r]:
                    task_object = Task(r, n, j)  # 工序对象
                    job_object.task_unprocessed_list.append(task_object)  # 加入工序未处理工序对象字典
                    task_object.due_date = self.job_dict[(r, n)].due_date  # 工序交期
                    self.kind_task_dict[(r, j)].job_unprocessed_list.append(job_object)
                    self.kind_task_dict[(r, j)].task_unprocessed_list.append(task_object)
                    self.task_dict[(r, n, j)] = task_object  # 加入工序字典
        # 初始化流体属性
        for (r, j), kind_task_object in self.kind_task_dict.items():
            kind_task_object.fluid_number = len(kind_task_object.job_now_list)  # 处于该工序段的流体数量
            kind_task_object.fluid_unprocessed_number = len(kind_task_object.task_unprocessed_list)  # 未被加工
... [truncated]",""
"Class:exploration_strategies/Base_Exploration_Strategy.py:Base_Exploration_Strategy","Base_Exploration_Strategy","exploration_strategies/Base_Exploration_Strategy.py",1,19,true,"
class Base_Exploration_Strategy(object):
    """"""
    智能体探索策略的基本抽象类。
    每个探索策略都必须继承这个类，并实现方法摄动_action_for_exploration_purposes和add_exploration_rewards
    """"""
    def __init__(self, config):
        self.config = config

    def perturb_action_for_exploration_purposes(self, action_info):
        """"""干扰代理的行动以鼓励探索""""""
        raise ValueError(""Must be implemented"")

    def add_exploration_rewards(self, reward_info):
        """"""鼓励探索的内在奖励""""""
        raise ValueError(""Must be implemented"")

    def reset(self):
        """"""重置噪声进程""""""
        raise ValueError(""Must be implemented"")",""
"Class:exploration_strategies/Epsilon_Greedy_Exploration.py:Epsilon_Greedy_Exploration","Epsilon_Greedy_Exploration","exploration_strategies/Epsilon_Greedy_Exploration.py",6,76,true,"

class Epsilon_Greedy_Exploration(Base_Exploration_Strategy):
    """"""Implements an epsilon greedy exploration strategy""""""
    def __init__(self, hyper_parameters):
        Base_Exploration_Strategy.__init__(self, hyper_parameters)
        self.hyper_parameters = hyper_parameters
        self.notified_that_exploration_turned_off = False
        if ""exploration_cycle_episodes_length"" in self.hyper_parameters.keys():
            print(""Using a cyclical exploration strategy"")
            self.exploration_cycle_episodes_length = self.hyper_parameters[""exploration_cycle_episodes_length""]
        else:
            self.exploration_cycle_episodes_length = None

        if ""random_episodes_to_run"" in self.hyper_parameters.keys():
            self.random_episodes_to_run = self.hyper_parameters[""random_episodes_to_run""]
            print(""Running {} random episodes"".format(self.random_episodes_to_run))
        else:
            self.random_episodes_to_run = 0

    def perturb_action_for_exploration_purposes(self, action_info):
        """"""
        Perturbs the action of the agent to encourage exploration
        """"""
        action_values = action_info[""action_values""]
        turn_off_exploration = action_info[""turn_off_exploration""]
        episode_number = action_info[""episode_number""]
        if turn_off_exploration and not self.notified_that_exploration_turned_off:
            print("" "")
            print(""Exploration has been turned OFF"")
            print("" "")
            self.notified_that_exploration_turned_off = True
        epsilon = self.get_updated_epsilon_exploration(action_info)

        if (random.random() > epsilon or turn_off_exploration) and (episode_number >= self.random_episodes_to_run):
            return torch.argmax(action_values).item()  # 返回最大Q值动作
        return np.random.randint(0, action_values.shape[1])  # 返回任意动作

    def get_updated_epsilon_exploration(self, action_info, epsilon=1.0):
        """"""
        Gets the probability that we just pick a random action. This probability decays the more episodes we have seen
        """"""
        episode_number = action_info[""episode_number""]
        epsilon_decay_denominator = self.hyper_parameters[""epsilon_decay_rate_denominator""]

        if self.exploration_cycle_episodes_length is None:
            epsilon = epsilon / (1.0 + (episode_number / epsilon_decay_denominator))
        else:
            epsilon = self.calculate_epsilon_with_cyclical_strategy(episode_number)
        return epsilon

    def calculate_epsilon_with_cyclical_strategy(self, episode_number):
        """"""
        Calculates epsilon according to a cyclical strategy
        """"""
        max_epsilon = 0.5
        min_epsilon = 0.001
        increment = (max_epsilon - min_epsilon) / float(self.exploration_cycle_episodes_length / 2)
        cycle = [ix for ix in range(int(self.exploration_cycle_episodes_length / 2))] + [ix for ix in range(
            int(self.exploration_cycle_episodes_length / 2), 0, -1)]
        cycle_ix = episode_number % self.exploration_cycle_episodes_length
        epsilon = max_epsilon - cycle[cycle_ix] * increment
        return epsilon

    def add_exploration_rewards(self, reward_info):
        """"""
        Actions intrinsic rewards to encourage exploration
        """"""
        return reward_info[""reward""]

    def reset(self):
        """"""Resets the noise process""""""
        pass
",""
